Date,ASELS.IS,SISE.IS,TUPRS.IS
2022-02-08,10.438116073608398,13.171545028686523,17.607004165649414
2022-02-09,10.586665153503418,13.311568260192871,17.87537384033203
2022-02-10,10.497536659240723,12.994181632995605,18.21083641052246
2022-02-11,10.76492691040039,12.94750690460205,18.948854446411133
2022-02-14,10.814443588256836,12.452756881713867,18.57505226135254
2022-02-15,10.774829864501953,12.574111938476562,18.661314010620117
2022-02-16,11.02241325378418,12.574111938476562,18.747575759887695
2022-02-17,10.745121002197266,12.210049629211426,18.30668067932129
2022-02-18,10.725313186645508,12.406083106994629,18.431283950805664
2022-02-21,10.7055082321167,12.32206916809082,18.153329849243164
2022-02-22,10.63618278503418,12.107366561889648,17.645341873168945
2022-02-23,10.398504257202148,12.014017105102539,17.62617301940918
2022-02-24,9.358652114868164,10.959173202514648,15.996780395507812
2022-02-25,10.170727729797363,11.481927871704102,17.242788314819336
2022-02-28,11.0125093460083,11.556608200073242,18.488792419433594
2022-03-01,11.884004592895508,11.397912979125977,18.507959365844727
2022-03-02,11.369029998779297,11.276559829711914,18.431283950805664
2022-03-03,11.794873237609863,11.425917625427246,18.843421936035156
2022-03-04,11.983036994934082,11.257889747619629,18.737991333007812
2022-03-07,12.032553672790527,11.33257007598877,18.507959365844727
2022-03-08,12.834723472595215,12.051356315612793,18.747575759887695
2022-03-09,12.379169464111328,12.228720664978027,18.78591537475586
2022-03-10,12.091974258422852,12.28472900390625,19.73479652404785
2022-03-11,12.052360534667969,12.630121231079102,19.638946533203125
2022-03-14,11.933521270751953,12.919503211975098,19.43766975402832
2022-03-15,11.86419677734375,12.68613052368164,18.594221115112305
2022-03-16,11.606710433959961,12.564776420593262,18.402530670166016
2022-03-17,11.775067329406738,12.798149108886719,19.006362915039062
2022-03-18,11.537386894226074,12.751473426818848,18.78591537475586
2022-03-21,11.963231086730957,13.162210464477539,19.54310417175293
2022-03-22,12.032553672790527,13.395583152770996,19.80188751220703
2022-03-23,11.844389915466309,13.208884239196777,19.715625762939453
2022-03-24,11.68593692779541,13.358242988586426,19.67728614807129
2022-03-25,11.804776191711426,13.29289722442627,19.773134231567383
2022-03-28,11.676033973693848,13.255558967590332,19.67728614807129
2022-03-29,11.844389915466309,14.09570026397705,19.782718658447266
2022-03-30,12.07216739654541,14.12370491027832,19.782718658447266
2022-03-31,11.953326225280762,14.198384284973145,20.54949188232422
2022-04-01,12.270234107971191,14.347743034362793,21.795495986938477
2022-04-04,12.547528266906738,15.187883377075195,23.18526840209961
2022-04-05,12.88424015045166,15.439925193786621,23.099008560180664
2022-04-06,12.646561622619629,15.215887069702148,23.07025718688965
2022-04-07,12.923853874206543,15.5706148147583,22.84980583190918
2022-04-08,13.815154075622559,15.775983810424805,23.405717849731445
2022-04-11,13.854767799377441,15.925339698791504,23.64533233642578
2022-04-12,13.765637397766113,16.121376037597656,24.277921676635742
2022-04-13,13.795348167419434,16.20538902282715,24.555875778198242
2022-04-14,13.775541305541992,16.19605255126953,24.843414306640625
2022-04-15,13.636895179748535,16.261396408081055,24.891338348388672
2022-04-18,13.943897247314453,16.8681640625,24.10539436340332
2022-04-19,13.726024627685547,16.774816513061523,24.517539978027344
2022-04-20,13.795348167419434,16.952180862426758,24.39293670654297
2022-04-21,14.12215805053711,17.064199447631836,24.68047332763672
2022-04-22,13.36950397491455,16.644128799438477,24.345012664794922
2022-04-25,13.36950397491455,16.737476348876953,24.86258316040039
2022-04-26,12.676271438598633,16.43876075744629,23.482393264770508
2022-04-27,12.448493957519531,16.634794235229492,23.530315399169922
2022-04-28,12.260330200195312,16.532108306884766,22.811466217041016
2022-04-29,12.131587982177734,16.914840698242188,22.447250366210938
2022-05-05,12.210814476013184,17.55894660949707,23.51114845275879
2022-05-06,11.933521270751953,18.100372314453125,24.46002769470215
2022-05-09,11.75525951385498,17.979019165039062,23.51114845275879
